,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
1,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
2,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
3,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
4,Butte,2020-03-29,,,,,,,
5,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
6,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
7,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
8,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
9,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
10,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
11,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
12,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
13,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
14,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
15,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
16,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
17,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
18,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
19,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
20,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
21,Calaveras,2020-03-29,,,,,,,
22,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
23,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
24,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
25,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
26,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
27,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
28,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
29,Glenn,2020-03-29,,,,,,,
30,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
31,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
32,Colusa,2020-03-29,,,,,,,
33,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
34,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
35,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
36,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
37,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
38,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
39,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
