CommercialLabTotalTest,Deaths,Pct_Age_0_17,Pct_Age_18_29,Pct_Age_30_39,Pct_Age_40_49,Pct_Age_50_59,Pct_Age_60_69,Pct_Age_70_79,Pct_Age_80_plus,Pct_Exposure_CommunalLiving,Pct_Exposure_CommunityAcquired,Pct_Exposure_ContactWithAKnownCase,Pct_Exposure_DomesticTravel,Pct_Exposure_InternationalTravel,Pct_Exposure_Other,Pct_Exposure_PendingInvestigation,Pct_Exposure_Unknown,Pct_Gender_Female,Pct_Gender_Male,Pct_Hospitalized_No,Pct_Hospitalized_Unknown,Pct_Hospitalized_Yes,Pct_Race_AmericanIndian,Pct_Race_Asian,Pct_Race_Black,Pct_Race_Hispanic,Pct_Race_Other,Pct_Race_PacificIslander,Pct_Race_Unknown,Pct_Race_White,Pct_Symptom_AbdominalPain,Pct_Symptom_Chills,Pct_Symptom_Cough,Pct_Symptom_Diarrhea,Pct_Symptom_Fatigue,Pct_Symptom_Fever,Pct_Symptom_Headache,Pct_Symptom_LossOfSmell/Taste,Pct_Symptom_MuscleAches,Pct_Symptom_NauseaOrVomiting,Pct_Symptom_None,Pct_Symptom_RunnyNose,Pct_Symptom_ShortnessOfBreath,Pct_Symptom_SoreThroat,Pct_UnderlyingCond_No,Pct_UnderlyingCond_Unknown,Pct_UnderlyingCond_Yes,RecoveredConfirmedCases,RecoveredProbableCases,Scrape_Time,TestPositivePercentage,Test_Pct_Age_0_18,Test_Pct_Age_19_29,Test_Pct_Age_30_39,Test_Pct_Age_40_49,Test_Pct_Age_50_59,Test_Pct_Age_60_69,Test_Pct_Age_70_79,Test_Pct_Age_80_plus,TotalConfirmedCases,TotalProbableCases,WPHLTotalTest
38309,26,16.9,25.1,16.0,15.5,10.5,9.3,4.7,2.0,2.6,18.3,46.5,10.0,0.8,2.2,12.8,6.8,50.4,49.6,62.6,30.2,7.2,16.4,0.7,1.1,15.2,4.8,57.5,4.0,0.3,2.7,6.7,11.5,4.4,8.9,9.7,10.3,6.2,9.8,4.1,2.8,9.8,5.6,7.5,49.4,22.3,28.2,1799,374,2020-08-02 20:32:41.996054,2.8391167192429023,11.012900143334926,17.82130912565695,16.674629718107976,13.951266125179169,13.377926421404682,13.234591495461059,8.289536550406115,5.637840420449116,2333,475,37458
39216,2,16.7,25.1,16.0,15.5,10.7,9.3,4.7,2.0,2.6,18.3,46.8,10.0,0.8,2.6,12.3,6.7,50.6,49.4,63.4,29.9,6.7,16.3,0.7,1.1,15.5,5.2,0.3,4.0,57.0,2.7,6.7,11.5,4.4,8.9,9.7,10.3,6.2,9.8,4.1,2.9,9.8,5.6,7.5,49.8,21.6,28.6,1835,379,2020-08-03 20:22:33.496098,3.1545741324921135,11.052505394389835,17.88539918484776,16.734596020139055,13.929513306161592,13.354111723807241,13.138336130424358,8.24742268041237,5.65811555981779,2364,4384,38795
39590,2,16.6,24.8,16.2,15.5,10.7,9.3,5.0,2.0,2.6,18.2,46.6,10.4,0.8,2.6,12.2,6.7,50.6,49.4,63.4,29.9,6.7,15.9,0.7,1.1,15.9,5.2,0.3,4.0,57.0,2.6,6.5,11.2,4.2,8.6,12.4,10.0,6.0,9.5,4.0,2.8,9.4,5.4,7.3,49.7,21.8,28.5,1900,384,2020-08-04 20:08:12.902426,3.1545741324921135,11.052505394389835,17.88539918484776,16.734596020139055,13.929513306161592,13.354111723807241,13.138336130424358,8.24742268041237,5.65811555981779,2392,492,39044
39912,2,16.7,24.7,16.2,15.3,10.7,9.5,5.0,2.0,2.6,17.8,46.8,10.4,0.8,2.1,12.7,6.7,50.6,49.4,63.4,29.9,6.7,15.9,0.7,1.1,15.5,5.2,0.3,4.0,57.4,2.7,6.7,11.5,4.4,8.9,9.6,10.3,6.2,9.8,4.2,2.9,9.7,5.6,7.6,49.4,22.1,28.5,1937,386,2020-08-05 20:14:11.486725,3.1545741324921135,11.052505394389835,17.88539918484776,16.734596020139055,13.929513306161592,13.354111723807241,13.138336130424358,8.24742268041237,5.65811555981779,2424,499,39493
40257,2,16.7,24.5,16.0,15.5,10.7,9.6,5.0,2.0,2.6,17.8,46.8,10.4,0.8,2.1,12.7,6.7,50.6,49.4,63.4,29.9,6.7,15.4,0.7,1.1,15.8,5.2,0.3,4.4,57.2,2.7,6.6,11.5,4.4,9.0,9.6,10.3,6.3,9.8,4.2,2.8,9.7,5.6,7.6,49.7,21.8,28.5,1969,397,2020-08-06 20:09:28.096523,3.1545741324921135,11.092396535129932,17.949951876804622,16.794995187680463,13.907603464870066,13.33012512030799,13.113570741097208,8.205004812319538,5.6063522617901835,2449,509,39725
40532,28,6.4,27.5,18.0,17.5,12.0,10.8,5.6,2.2,2.6,17.9,47.0,10.5,0.8,2.2,12.3,6.8,50.4,49.6,63.1,29.7,7.2,15.4,0.7,1.1,15.8,5.2,0.3,4.4,57.2,2.8,6.6,11.5,4.4,9.0,9.6,10.3,6.2,9.7,4.2,2.8,9.7,5.5,7.6,49.9,21.6,28.5,2007,413,2020-08-07 20:11:55.838295,3.1545741324921135,11.100409342643871,17.962918372261015,16.734890440645316,13.917649891644595,13.339754394413678,13.123043582952082,8.210931856489285,5.610402118950156,2490,510,40149
40532,28,16.7,24.7,16.0,15.5,10.7,9.5,5.0,2.0,2.6,18.3,46.8,10.4,0.8,2.6,11.8,6.7,50.6,49.4,63.6,29.2,7.2,15.4,0.7,1.1,15.8,5.2,0.3,4.4,57.2,2.7,6.6,11.5,4.4,9.0,9.6,10.3,6.2,9.8,4.2,2.8,9.7,5.5,7.6,50.2,21.3,28.5,2040,422,2020-08-08 20:09:26.261412,3.1545741324921135,11.100409342643871,17.962918372261015,16.734890440645316,13.917649891644595,13.339754394413678,13.123043582952082,8.210931856489285,5.610402118950156,2498,915,40149
40532,28,16.9,24.5,16.0,15.3,10.7,9.6,5.0,2.0,2.6,18.3,46.8,10.4,0.8,2.1,12.3,6.7,50.6,49.4,63.7,29.5,6.8,15.5,0.7,1.1,15.9,5.2,0.3,4.0,57.4,2.7,6.6,11.5,4.4,9.0,9.6,10.3,6.3,9.8,4.2,2.9,9.7,5.5,7.6,49.9,21.8,28.2,2043,422,2020-08-09 20:12:52.902123,3.1545741324921135,11.100409342643871,17.962918372261015,16.734890440645316,13.917649891644595,13.339754394413678,13.123043582952082,8.210931856489285,5.610402118950156,2933,917,40149
41505,28,16.7,24.5,16.2,15.3,10.7,9.6,5.0,2.0,2.6,17.9,47.0,10.0,0.8,2.2,12.8,6.8,50.4,49.6,63.7,29.5,6.8,15.5,0.7,1.1,15.9,5.2,0.3,4.0,57.4,2.8,6.6,11.5,4.4,9.0,9.5,10.3,6.3,9.8,4.2,2.8,9.7,5.5,7.6,50.2,21.8,28.0,2081,402,2020-08-10 20:11:21.480325,3.1545741324921135,11.100339311682017,18.080465341735337,16.77169171110034,13.936015511391178,13.28162869607368,13.063499757634514,8.191953465826467,5.574406204556471,2965,477,40940
43201,29,17.5,25.7,5.7,16.1,11.5,11.5,10.0,2.1,2.6,17.8,46.3,10.4,0.8,2.6,12.7,6.7,50.4,49.6,63.4,29.4,7.2,15.1,0.7,1.1,15.9,5.2,0.3,4.0,57.8,2.7,6.6,11.4,4.4,9.0,9.6,10.3,6.3,9.8,4.2,2.9,9.7,5.5,7.6,50.7,21.6,27.8,2130,411,2020-08-11 20:11:48.469990,2.8391167192429023,11.002921129503408,18.15968841285297,16.77215189873418,13.851022395326194,13.266796494644595,13.047711781888996,8.154819863680624,5.744888023369036,2984,489,41063
43692,29,16.6,24.6,16.2,15.2,10.9,9.5,5.0,2.0,2.6,17.8,46.3,10.4,0.8,2.6,12.7,6.7,50.6,49.4,63.6,29.2,7.2,15.0,0.7,1.1,15.8,5.2,0.3,4.4,57.6,2.8,6.8,11.7,4.5,9.2,9.8,10.6,6.5,10.0,4.3,2.9,10.0,3.1,7.8,51.0,21.2,27.8,2164,413,2020-08-12 20:36:09.180345,2.8391167192429023,11.002921129503408,18.15968841285297,16.77215189873418,13.851022395326194,13.266796494644595,13.047711781888996,8.154819863680624,5.744888023369036,2600,486,41237
43881,29,16.8,24.6,16.1,15.2,10.9,9.5,4.9,2.0,2.6,17.8,46.3,10.4,0.8,2.6,12.7,6.7,50.7,49.3,63.6,29.2,7.2,14.9,0.7,1.1,15.8,5.2,0.3,4.3,57.7,2.7,6.6,11.5,4.4,9.1,9.5,10.3,6.3,9.7,4.2,2.8,9.7,5.5,7.6,51.0,21.2,27.8,2187,414,2020-08-13 20:34:13.905392,2.8391167192429023,11.019015114578254,18.186250609458803,16.723549488054605,13.871282301316432,13.286201852754754,12.993661628473916,8.166747927840078,5.753291077523159,2627,492,41404
44164,30,17.5,24.3,16.1,15.0,10.9,9.3,4.9,2.0,2.6,17.7,46.1,10.4,0.8,2.6,13.1,6.7,50.3,49.7,63.4,29.9,6.7,14.6,0.7,1.1,15.8,5.2,0.3,4.4,58.0,2.8,6.6,11.4,4.5,9.0,9.5,10.3,6.3,9.8,4.2,2.9,9.7,5.4,7.5,50.7,21.6,27.8,2222,419,2020-08-14 20:12:43.134039,3.1545741324921135,11.027079775555015,18.199560868504513,16.735789216882164,13.881434496218588,13.295925835569653,13.00317150524518,8.172725054891437,5.6843132471334465,2694,489,41713
44164,30,18.0,24.2,16.0,14.8,10.7,9.3,5.0,2.0,2.6,17.7,45.6,10.4,0.8,2.6,13.6,6.7,50.1,49.9,62.9,30.4,6.7,14.4,0.7,1.1,15.7,5.3,0.3,4.0,58.5,2.8,6.6,11.5,4.5,9.0,9.5,10.4,6.3,9.7,4.2,2.9,9.7,5.4,7.5,50.2,22.3,27.5,2238,421,2020-08-15 20:13:53.274193,3.1545741324921135,11.027079775555015,18.199560868504513,16.735789216882164,13.881434496218588,13.295925835569653,13.00317150524518,8.172725054891437,5.6843132471334465,230,497,41713
44164,30,18.5,24.0,16.0,14.8,10.7,9.1,5.0,2.0,2.6,17.3,45.4,10.0,0.8,2.6,14.6,6.7,49.9,50.1,61.9,31.4,6.7,14.5,0.7,1.1,15.7,5.3,0.3,4.5,57.9,2.7,6.6,11.5,4.5,9.0,9.5,10.3,6.3,9.7,4.2,2.9,9.7,5.5,7.6,49.7,23.3,27.0,2246,422,2020-08-16 20:22:28.234956,3.1545741324921135,11.027079775555015,18.199560868504513,16.735789216882164,13.881434496218588,13.295925835569653,13.00317150524518,8.172725054891437,5.6843132471334465,289,497,41713
46621,34,18.7,23.8,15.7,14.8,10.7,9.3,5.0,2.0,2.6,17.8,45.4,10.0,0.8,2.6,14.1,6.7,49.9,50.1,61.9,31.4,6.7,14.1,0.7,1.1,15.8,5.3,0.3,4.1,58.6,2.7,6.6,11.4,4.5,9.1,9.5,10.3,6.3,9.7,4.1,2.9,9.8,5.4,7.5,49.7,23.3,27.0,2327,432,2020-08-18 20:05:09.435603,3.1545741324921135,10.920666013712047,18.266405484818804,16.87071498530852,13.932419196865817,13.197845249755142,12.97747306562194,8.12928501469148,5.705190989226249,2850,510,42911
47273,34,18.0,23.8,16.0,14.8,10.9,9.3,5.2,2.0,3.1,17.7,44.7,10.4,0.8,2.6,14.0,6.7,49.9,50.1,61.4,31.9,6.7,14.1,0.7,1.1,15.4,5.3,0.3,4.5,58.6,2.7,6.6,11.4,4.5,9.1,9.5,10.4,6.3,9.7,4.2,2.9,9.7,5.4,7.5,49.4,23.6,27.0,2349,437,2020-08-19 20:19:24.393764,3.1545741324921135,10.912649865426964,18.25299730853927,16.858331294347934,13.922192317103011,13.261561047222903,12.894543675067286,8.123317837044288,5.774406655248349,2909,521,43272
48394,34,18.5,23.5,16.0,14.6,10.9,9.3,5.2,2.0,3.0,17.6,44.5,10.3,0.8,2.6,14.4,6.7,49.7,50.3,61.4,31.9,6.7,14.0,0.7,1.1,15.3,5.3,0.3,4.9,58.5,2.7,6.5,11.4,4.6,9.1,9.5,10.4,6.3,9.7,4.2,2.9,9.8,5.4,7.5,49.7,23.6,26.8,2389,443,2020-08-20 20:20:43.495027,3.1545741324921135,10.920666013712047,18.266405484818804,16.87071498530852,13.932419196865817,13.27130264446621,12.904015670910871,8.12928501469148,5.705190989226249,2940,528,43686
49177,37,18.3,24.0,16.0,14.6,10.9,9.3,5.0,2.0,3.1,17.8,44.5,10.4,0.8,2.6,14.1,6.7,49.9,50.1,61.4,31.9,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.9,58.9,2.7,6.6,11.4,4.5,9.2,9.5,10.3,6.3,9.7,4.1,3.0,9.8,5.3,7.5,49.9,23.1,27.0,2414,450,2020-08-21 22:08:10.954531,3.1545741324921135,10.904645476772616,18.23960880195599,16.845965770171148,13.911980440097798,13.251833740831295,12.885085574572127,8.117359413202934,5.843520782396088,2994,530,44054
49177,37,18.3,23.9,15.8,14.7,11.0,9.4,5.0,2.0,3.1,18.2,44.3,10.4,0.8,2.6,14.0,6.7,49.7,50.3,61.4,31.9,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.5,59.2,2.7,6.5,11.4,4.6,9.2,9.5,10.3,6.3,9.8,4.1,3.0,9.8,5.3,7.5,49.9,23.1,27.0,2429,450,2020-08-22 19:20:08.970257,3.1545741324921135,10.904645476772616,18.23960880195599,16.845965770171148,13.911980440097798,13.251833740831295,12.885085574572127,8.117359413202934,5.843520782396088,3009,534,44054
49177,37,18.5,23.8,15.8,14.6,11.2,9.1,5.0,2.0,2.6,18.3,44.5,10.4,0.8,2.6,14.1,6.7,49.9,50.1,61.1,32.2,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.9,58.9,2.7,6.5,11.3,4.5,9.2,9.5,10.4,6.3,9.8,4.1,3.0,9.8,5.3,7.5,49.8,23.3,26.9,2444,452,2020-08-23 20:15:04.927401,3.1545741324921135,10.904645476772616,18.23960880195599,16.845965770171148,13.911980440097798,13.251833740831295,12.885085574572127,8.117359413202934,5.843520782396088,3046,533,44054
50204,37,18.3,23.8,15.7,14.6,11.2,9.3,5.2,2.0,2.6,18.3,44.7,10.5,0.8,2.2,14.2,6.8,49.6,50.4,60.9,32.3,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.9,58.9,2.7,6.5,11.4,4.5,9.2,9.5,10.4,6.3,9.8,4.1,3.0,9.8,5.3,7.5,49.9,23.1,27.0,2474,453,2020-08-24 19:20:48.840738,3.1545741324921135,10.9699486928903,18.22623992181774,16.833618372831662,13.901783532860982,13.242120693867578,12.875641338871244,8.111409723918886,5.839237722941608,3068,935,44812
56994,37,18.6,23.6,15.8,14.7,11.2,9.1,5.0,2.0,2.6,18.2,44.3,10.8,0.8,2.6,14.0,6.7,49.4,50.6,61.4,31.9,6.7,13.5,0.7,1.1,15.2,5.2,0.3,4.8,59.1,2.7,6.5,11.4,4.5,9.2,9.5,10.4,6.3,9.7,4.1,3.0,9.8,5.3,7.6,50.2,22.8,27.0,2507,458,2020-08-25 20:18:11.616033,2.8391167192429023,10.632344711807498,20.872971460548406,16.508114157806382,13.570229434806938,12.81477336317851,12.395075545607163,7.694459988808059,5.512031337437046,3089,945,42698
61924,37,18.8,23.6,16.0,14.4,11.2,9.1,5.0,2.0,2.6,18.3,44.2,10.9,0.8,2.2,14.2,6.8,49.6,50.4,60.9,32.3,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.5,59.2,2.7,6.5,11.4,4.5,9.2,9.6,10.4,6.3,9.8,4.1,3.0,9.8,5.3,7.5,50.3,22.9,26.8,2986,474,2020-08-27 20:12:51.237410,2.8391167192429023,10.51698670605613,22.038404726735596,16.454948301329395,13.353028064992614,12.644017725258493,12.200886262924667,7.41506646971935,5.376661742983751,3166,556,42814
62964,37,18.8,23.6,16.0,14.4,11.2,9.1,5.0,2.0,2.6,18.6,43.8,10.8,0.8,2.6,14.0,6.7,49.9,50.1,60.9,32.3,6.7,13.5,0.7,1.1,15.2,5.2,0.3,4.8,59.1,2.6,6.5,11.4,4.6,9.3,9.5,10.4,6.3,9.8,4.1,3.0,9.8,5.2,7.6,50.5,22.6,26.8,2608,478,2020-08-28 20:03:53.349640,2.8391167192429023,10.465461013934183,22.116809961458642,16.42454788022532,13.400533649570114,12.689000889415949,12.155351319300326,7.44144678327898,5.306848502816484,3196,567,42881
62964,37,18.7,23.5,16.0,14.4,11.2,9.3,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,14.1,6.7,49.7,50.3,60.9,32.3,6.7,13.5,0.7,1.1,15.2,5.2,0.3,4.8,59.1,2.6,6.3,11.4,4.5,9.3,9.6,10.4,6.4,9.8,4.1,3.0,9.8,5.3,7.5,50.3,22.9,26.8,2637,479,2020-08-29 20:06:13.567274,2.8391167192429023,10.465461013934183,22.116809961458642,16.42454788022532,13.400533649570114,12.689000889415949,12.155351319300326,7.44144678327898,5.306848502816484,3210,974,42881
62964,37,18.8,23.6,15.8,14.2,11.2,9.4,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,14.1,6.7,49.9,50.1,60.6,32.7,6.7,13.6,0.7,1.1,15.3,5.3,0.3,4.9,58.9,2.6,6.5,11.4,4.6,9.2,9.5,10.4,6.3,9.8,4.1,3.0,9.8,5.2,7.5,50.2,23.1,26.8,2658,478,2020-08-30 19:58:18.875842,2.8391167192429023,10.465461013934183,22.116809961458642,16.42454788022532,13.400533649570114,12.689000889415949,12.155351319300326,7.44144678327898,5.306848502816484,3245,975,42881
64583,37,18.9,23.7,15.9,14.3,11.3,9.2,5.0,1.8,2.6,18.7,44.0,10.4,0.8,2.6,14.1,6.7,49.6,50.4,60.6,32.7,6.7,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.2,2.6,6.5,11.4,4.6,9.2,9.5,10.5,6.3,9.7,4.1,2.9,9.8,5.3,7.5,50.2,23.1,26.8,2693,488,2020-08-31 21:28:25.300921,2.8391167192429023,10.535661438295353,22.077537733057117,16.395383249482094,13.287955016277007,12.666469369635989,12.133767386800828,7.4282332050902635,5.4749926013613495,3264,578,43016
65114,41,18.8,23.7,15.8,14.2,11.2,9.2,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,13.7,7.2,49.6,50.4,60.9,32.3,6.7,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.5,11.4,4.5,9.3,9.5,10.5,6.4,9.8,4.1,2.9,9.8,5.3,7.5,50.4,22.8,26.8,216,490,2020-09-01 20:10:57.457450,2.8391167192429023,10.474777448071217,22.136498516320476,16.35014836795252,13.323442136498517,12.611275964391691,12.166172106824925,7.448071216617211,5.489614243323442,3282,584,43073
65634,41,19.0,23.6,15.8,14.2,11.2,9.1,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,13.7,7.2,49.4,50.6,60.9,32.3,6.7,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.5,11.4,4.5,9.3,9.6,10.5,6.4,9.7,4.1,3.0,9.8,5.3,7.5,58.9,14.5,26.6,255,494,2020-09-02 20:12:49.588738,2.8391167192429023,10.465461013934183,22.116809961458642,16.42454788022532,13.311592054550845,12.60005929439668,12.155351319300326,7.44144678327898,5.484731692855025,3311,600,43112
66757,41,19.0,23.8,15.8,14.2,11.2,9.1,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,13.7,7.2,49.4,50.6,60.9,32.3,6.7,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.5,11.4,4.5,9.2,9.5,10.5,6.4,9.7,4.1,2.9,9.8,5.3,7.5,50.4,23.1,26.5,289,501,2020-09-03 21:06:07.913558,2.8391167192429023,10.545023696682465,22.097156398104264,16.40995260663507,13.299763033175354,12.588862559241706,12.144549763033176,7.434834123222749,5.479857819905213,3334,605,43128
68261,42,19.0,23.9,15.6,14.2,11.2,9.1,5.0,2.0,2.6,18.7,44.0,10.4,0.8,2.6,13.7,7.2,49.1,50.9,60.9,32.8,6.2,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.5,11.4,4.5,9.3,9.5,10.5,6.4,9.8,4.0,3.0,9.8,5.2,7.6,50.3,23.3,26.5,2888,505,2020-09-04 20:59:39.049343,2.8391167192429023,10.545023696682465,22.097156398104264,16.40995260663507,13.299763033175354,12.588862559241706,12.144549763033176,7.434834123222749,5.479857819905213,3373,616,43130
68261,42,19.1,23.9,15.6,14.2,11.2,9.2,4.8,2.0,2.6,19.1,43.8,10.4,0.8,2.6,13.6,7.2,49.1,50.9,60.9,32.8,6.2,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.4,11.4,4.5,9.3,9.5,10.5,6.4,9.8,4.0,3.0,9.8,5.3,7.6,50.2,23.3,26.5,2896,508,2020-09-05 20:18:15.655458,2.8391167192429023,10.545023696682465,22.097156398104264,16.40995260663507,13.299763033175354,12.588862559241706,12.144549763033176,7.434834123222749,5.479857819905213,3386,620,43130
68261,42,19.5,24.1,15.3,14.0,11.2,8.9,5.0,2.0,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.3,50.7,60.4,33.3,6.2,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.4,11.4,4.5,9.3,9.5,10.5,6.4,9.7,4.0,3.0,9.9,5.2,7.6,49.8,23.9,26.3,2918,498,2020-09-06 20:21:50.035467,2.8391167192429023,10.545023696682465,22.097156398104264,16.40995260663507,13.299763033175354,12.588862559241706,12.144549763033176,7.434834123222749,5.479857819905213,3425,607,43130
68261,42,19.5,24.1,15.3,14.0,11.2,8.9,5.0,2.0,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.3,50.7,60.4,33.3,6.2,13.2,0.7,1.1,15.3,5.3,0.3,4.9,59.4,2.6,6.4,11.4,4.5,9.3,9.5,10.5,6.4,9.7,4.0,3.0,9.9,5.2,7.6,49.8,23.9,26.3,2918,498,2020-09-07 20:39:51.334999,2.8391167192429023,10.545023696682465,22.097156398104264,16.40995260663507,13.299763033175354,12.588862559241706,12.144549763033176,7.434834123222749,5.479857819905213,3425,607,43130
74782,42,19.5,24.3,15.3,14.0,11.0,8.9,5.0,2.0,2.6,19.2,43.6,10.4,0.8,2.6,13.7,7.2,49.3,50.7,60.4,33.3,6.2,12.8,0.7,1.1,15.3,5.3,0.3,4.9,59.8,2.6,6.4,11.4,4.5,9.3,9.5,10.5,6.5,9.8,4.0,3.1,9.9,5.2,7.6,50.4,23.3,26.3,2949,502,2020-09-08 20:13:42.378669,2.5236593059936907,10.484110484110484,22.156222156222157,16.275616275616276,13.246213246213244,12.533412533412532,12.266112266112266,7.454707454707455,5.583605583605584,3483,620,43132
74689,42,19.9,24.3,15.1,13.9,10.9,8.9,5.0,2.0,2.6,19.2,43.6,10.4,0.8,2.6,13.7,7.2,49.3,50.7,59.9,33.8,6.2,12.7,0.7,1.1,15.2,5.7,0.3,4.8,59.5,2.5,6.4,11.4,4.4,9.3,9.5,10.5,6.5,9.7,4.0,3.0,9.9,5.2,7.7,50.4,23.3,26.3,2974,510,2020-09-09 20:14:03.080554,2.8391167192429023,10.999110584049808,22.116809961458642,16.246664690186776,13.222650459531573,12.422176104358138,12.066409724281057,7.44144678327898,5.484731692855025,3520,631,49400
74846,42,20.0,24.2,15.2,14.0,11.0,8.9,5.0,1.8,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.1,50.9,59.9,33.8,6.2,12.8,0.7,1.1,15.3,5.3,0.3,4.9,59.6,2.5,6.4,11.3,4.4,9.3,9.5,10.5,6.5,9.7,4.0,3.0,9.9,5.2,7.7,50.4,23.6,26.0,3029,524,2020-09-10 20:45:53.588166,2.8391167192429023,11.078199052132701,22.097156398104264,16.23222748815166,13.210900473933648,12.411137440758294,12.05568720379147,7.434834123222749,5.479857819905213,3559,640,49872
75859,42,17.7,20.9,13.1,12.1,22.7,7.5,4.3,1.5,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.4,50.6,67.3,26.4,6.2,12.7,0.7,1.1,15.2,5.7,0.3,4.8,59.5,2.5,6.3,11.4,4.4,9.3,9.5,10.5,6.5,9.7,4.0,3.0,10.0,5.2,7.7,50.4,23.6,26.0,3175,549,2020-09-11 20:36:54.561466,2.8391167192429023,11.176993774088348,22.116809961458642,16.246664690186776,13.222650459531573,12.422176104358138,12.066409724281057,7.35250518825971,5.3957900978357545,3605,659,50472
75859,42,20.6,24.1,15.1,14.0,11.0,8.7,4.8,1.8,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.4,50.6,59.9,32.3,7.7,12.3,0.7,1.1,15.3,5.7,0.3,4.9,59.8,2.5,6.4,11.4,4.4,9.3,9.5,10.5,6.5,9.7,4.0,3.1,10.0,5.1,7.7,50.8,23.4,25.8,3189,551,2020-09-12 20:19:44.960572,2.8391167192429023,11.176993774088348,22.116809961458642,16.246664690186776,13.222650459531573,12.422176104358138,12.066409724281057,7.35250518825971,5.3957900978357545,3635,662,50472
75859,42,20.5,24.2,15.0,14.0,10.8,8.7,5.0,1.8,2.6,19.1,43.4,10.4,0.8,2.6,14.0,7.2,49.7,50.3,59.6,34.2,6.2,12.3,0.7,1.1,15.2,5.7,0.3,4.8,59.9,2.5,6.4,11.4,4.4,9.3,9.4,10.5,6.5,9.7,4.0,3.1,10.0,5.2,7.7,50.4,23.6,26.0,3211,557,2020-09-13 20:19:11.719917,2.8391167192429023,11.176993774088348,22.116809961458642,16.246664690186776,13.222650459531573,12.422176104358138,12.066409724281057,7.35250518825971,5.3957900978357545,3679,667,50472
79189,46,20.5,24.4,14.9,14.0,10.8,8.7,5.0,1.8,2.6,19.2,43.6,10.4,0.8,2.6,13.7,7.2,49.4,50.6,59.9,33.8,6.2,12.3,0.7,1.1,15.2,5.7,0.3,4.8,59.9,2.5,6.4,11.4,4.4,9.3,9.5,10.5,6.5,9.7,3.9,3.1,10.0,5.1,7.7,50.8,23.1,26.1,3295,589,2020-09-14 20:16:53.380694,2.8391167192429023,11.464211464211465,22.156222156222157,16.275616275616276,13.157113157113157,12.355212355212355,11.998811998812,7.276507276507277,5.316305316305316,3723,669,53894
81305,46,20.5,24.4,14.9,13.9,10.9,8.8,4.8,1.8,2.2,19.3,43.5,10.5,0.8,2.6,13.8,7.3,49.6,50.4,59.2,34.6,6.2,12.4,0.7,1.1,15.3,5.7,0.3,4.9,59.6,2.5,6.4,11.4,4.4,9.3,9.5,10.5,6.5,9.7,3.9,3.1,10.0,5.1,7.7,50.2,24.1,25.8,3326,599,2020-09-16 09:22:39.825352,2.8391167192429023,11.529199277543649,22.456351595424444,16.225165562913908,13.154726068633355,12.251655629139073,11.890427453341362,7.1944611679711015,5.298013245033113,362,676,54171
82760,46,20.8,24.3,14.6,13.7,10.7,8.9,5.0,2.0,2.6,19.0,43.2,10.3,0.8,2.6,14.4,7.1,49.7,50.3,59.4,34.8,5.7,11.9,0.7,1.1,14.8,5.7,0.3,4.9,60.6,2.4,6.3,11.4,4.4,9.4,9.5,10.4,6.5,9.7,3.9,3.1,10.1,5.1,7.7,50.8,23.4,25.8,3369,602,2020-09-16 20:22:50.399166,2.5236593059936907,11.595971925541654,22.76472383277388,16.173329264571255,13.152273420811719,12.236801953005799,11.779066219102837,7.110161733292646,5.187671650900214,3866,700,54171
84486,49,20.9,24.3,14.4,13.7,10.7,8.9,5.0,2.0,2.6,19.2,43.1,10.0,0.8,2.6,14.6,7.2,49.4,50.6,58.9,35.3,5.7,11.9,0.7,1.1,14.8,5.7,0.3,4.9,60.6,2.5,6.4,11.4,4.3,9.4,9.4,10.4,6.5,9.7,3.9,3.2,10.1,5.1,7.7,50.7,23.6,25.8,3394,606,2020-09-17 20:30:40.124033,2.8391167192429023,11.762899262899262,22.91154791154791,16.093366093366093,13.052825552825553,12.13144963144963,11.67076167076167,7.156019656019656,5.221130221130221,3936,716,55545
